Id,Name,Category,Site,Link,Date,Author,Description
"6830","Pit Warriors","Factions","MMH","35-10107","2005-09-02","Zargis","This mod simply adds pit fighters to the Vivec Arena Pit. If you talk to them, you have the option to fight them. (You wont be hunted down by guards either) they each carry some cash or an item that has some value (not too much though)    otherwise it should be fun for a l..."
"6829","Pax Hlaalu","Factions","MMH","35-15095","2013-12-05","Dorfmann","This plugin is intended to be a replacement for the original Pax Hlaalu (revision), distributed in August of this year. Because of a surprising number of critical insights offered by users just like yourself, I went ahead with this belated and tardy set of corrections.
This Revision makes ch..."
"6828","Ordo Legionis v0.6","Factions","MMH","35-11146","2007-03-25","Dark Knight Gafgar","This Morrowind plugin - my first offering to the Morrowind modding community - is designed for players with a strong affinity for the Cyrodiilic Empire. While this is a very, very early build of the mod and has less than a fraction of the planned features and content, I felt it was suitable enoug..."
"6827","Ordo Legionis v0.5.1 ++","Factions","MMH","35-5875","2011-10-08","Dark Knight Gafgar","Ordo Legionis v0.5.1
Author: Dark Knight Gafgar (yorik1787@yahoo.com)

-----

Installation: Unzip the Ordo Legionis.esp file into your Morrowind/Data Files folder. And there you have it.

-----

Playing the Plugin: Upon loading the Morrowind Launcher, ..."
"6826","Ordo Daemonica","Factions","MMH","35-13489","2009-06-17","Psycholex","DAEMON HUNTERS !  
  
 
*  
MORROWIND MOD  
        .: Ordo Daemonica :.  
        version 1.3?  
  
        by Psycholex, the Architect..."
"6825","Order of the Phoenix","Factions","MMH","35-11116","2007-03-08","AlephPrime","Adds a new Faction called the Order of the Phoenix and their HQ which is an Airship docked above the Vivec's Arena.  
Also adds :  
3 New Armor Set  
4 New Bows  
3 New Enchanted Arrows  
7 Teleport Destinations  
5 Rings of Power  ..."
"6824","Order of executioners","Factions","MMH","35-12684","2008-04-24","Kittehbob","Adds a new faction called the order of executioners, which is joinable and currently adds several chore type quests, but no main storyline yet. Also includes a Dwemer ruin and a cave

Changelog:0.1- first public release, several intro quests and 2 dungeons."
"6823","Oluhan v1.13","Factions","MMH","35-3181","2009-05-12","Patrograd","This is a mod aimed at giving low level characters something interesting to do. The early part of this mod is do-able by a Level 1 character and I would suggest that anyone over about level 5 will find this early part pretty unchallenging (at least in terms of the level of enemies that you will f..."
"6822","Oluhan v1.12","Factions","MMH","35-3182","2009-05-12","Patrograd","This is a mod aimed at giving low level characters something interesting to do. The early part of this mod is do-able by a Level 1 character and I would suggest that anyone over about level 5 will find this early part pretty unchallenging (at least in terms of the level of enemies that you will f..."
"6821","Norn City","Factions","MMH","35-13697","2009-10-08","ThunderElder","This mod adds a medium-sized city, called Norn, to a stretch of land in the Ascadian Isles, southeast of Pelagiad. It involves a playable faction, the Norn Legion, over 20 full quests to play, an interesting and unique storyline that ties the quests together, and much much more!  
 ..."
"6820","Nog's Contraband v2.0","Factions","MMH","35-13482","2009-06-14","Noggy","Changed my account due to frustrations, but here is an upgrade for ""Imperial Contraband"" 
 
-- 
 
Imperial Contraband adds the ability to turn in illegal goods to the Imperial Legion and receive payment for doing so - as long as the player is part of the Legion themselves."
"6819","New Rethan Manor v2.0","Factions","MMH","35-4907","2009-05-12","Monica21","This mod creates a much more spacious Hlaalu stronghold.  The large first floor includes a reading area, fireplace, dining area, labeled alchemy jars and Master's Retort, Alembic, Calcinator, Mortar and Pestle, as well as ample storage space.  Tables are provided for display, and as fiv..."
"6818","Nevena's Twin Lamps & Slave Hunters v1.2","Factions","MMH","35-1425","2009-04-06","Nevena","This plugin includes: A complete fleshing-out of the Twin Lamps faction, building on the few existing quests that shipped with Morrowind and leading up to Abolition in Vvardenfell. Also, introduces the Slave Hunters faction.

As a general overview, it incudes: two new classes, one new f..."
"6817","Nevena's Twin Lamps & Slave Hunters v1.2","Factions","MMH","35-4960","2009-05-12","Nevena","This plugin includes: A complete fleshing-out of the Twin Lamps faction, building on the few existing quests that shipped with Morrowind and leading up to Abolition in Vvardenfell. Also, introduces the Slave Hunters faction.

As a general overview, it incudes: two new classes, one new f..."
"6816","Nevena's Twin Lamps & Slave Hunters v1.0","Factions","MMH","35-1357","2009-04-06","Nevena","This plugin includes: A complete fleshing-out of the Twin Lamps faction, building on the few existing quests that shipped with Morrowind and leading up to Abolition in Vvardenfell. Also, introduces the Slave Hunters faction.

As a general overview, it incudes: two new classes, one new f..."
"6815","Morrowind ninja faction","Factions","MMH","35-684","2009-04-06","Unknown",""
"6814","MMGR 2.0a","Factions","MMH","35-3199","2009-05-12","Magistrate","[size= medium]* WARNING * Severely Outdated Version.
Latest Version available here: http://morrowind.nexusmods.com/mods/42392[/size]"
"6813","MMGR 2.0","Factions","MMH","35-3206","2009-05-12","Magistrate","[size= medium]* WARNING * Severely Outdated Version.
Latest Version available here: http://morrowind.nexusmods.com/mods/42392[/size]"
"6812","MMGR 1.0","Factions","MMH","35-1142","2009-04-06","Magistrate","[size= medium]* WARNING * Severely Outdated Version.
Latest Version available here: http://morrowind.nexusmods.com/mods/42392[/size]"
"6811","Masser and Magnus Cult","Factions","MMH","35-7567","2004-05-23","Raul Endymion","- 2 small factions, with no quests.  
  - A script with the effect of regenerating or destroying your magicka if you stand still for about 10 seconds (time dependant on your rank in the faction) .    The amount regenerated or destroyed is dependant on :"
"6810","Manor Storage","Factions","MMH","35-6578","2010-10-24","bruno13069","You've become the head of a Great house and you (finally) have a place for your stuff! But WHERE DO YOU STORE EVERYTHING???? The storage spaces for these manors are nowhere near enough for some pack-rat types (like myself).  
  
Hence, I've added 15 containers (each holding ma..."
"6809","Magistrate's MagesGuild Rewards v1.4","Factions","MMH","35-1147","2009-04-06","Magistrate","Feeling the Rewards of climbing Mages Guild ranks too poor, I decided to add some ""Political, Practical and Personal"" Rewards as you gain ranks within the Mages Guild. I added the Mages Enclave Offices that become accessible as soon as you get the rank of ""Master Wizard"", as a second in command i..."
"6808","Magistrate's MagesGuild Rewards","Factions","MMH","35-15298","2014-12-07","Magistrate","*** MaGISTraTe's MagesGuild Rewards 2.0 ***
Feeling the Rewards of climbing Mages Guild ranks too poor, I decided to add some ""Political, Practical and Personal"" Rewards as you gain ranks within the Mages Guild. I added the Mages Enclave Offices that become accessible as soon as you get the ..."
"6807","Knight Order of Ravenhorn","Factions","MMH","35-3180","2009-05-12","STH"," 
 
==========

The Elder Scrolls III - MORROWIND
Knight Order of Ravenhorn
Author:        STH
Version: 0.9-alpha
Date:    2004-01-14

 
==========..."
"6806","Join Thieves Guild","Factions","MMH","35-8023","2003-07-08","Soterios","Changes the ""join thieves guild"" dialogue options a bit, enough so that you are able to join the thieves guild no matter if you (perhaps accidentally)  meet the requirements or not     I made the mod because I thought it unfair that the thieves guild didn't want m..."
"6805","Join the Dark Brotherhood","Factions","MMH","35-10892","2006-11-20","Ahegil","This the beta for the joinable Dark Brotherhood mod - will update in about 1 week"
"6804","Join All Houses v1.1","Factions","MMH","35-103","2009-04-06","Heph","This allows you to join all 3 houses and earn all 3 strongholds. 
Hlaalu + Redoran + Telvanni 
 

History: 
 
1.1 Changed Duke Vedam Dren to give contract during two possable Telvanni journal indexes. (If you selected soul gems when given the request for the Telvanni..."
"6803","JF RethanRevision","Factions","MMH","35-4904","2009-05-12","Josh Fuller","Creates a large stone wall around Rethan Manor, for the sole purpose of looking bad-ass.

Also adds guards, guard quarters, armory/altar, and some other small details.

any questions, suggestions, whatever
email nabizco_cracka@yahoo.com"
"6802","investigators12","Factions","MMH","35-3187","2009-05-12","ed_conn"," 


     The Elder Scrolls III
     MORROWIND:
   The Investigators  v1.2 
      released Sept 24, 2003
       
       ..."
"6801","Investigators","Factions","MMH","35-7768","2003-09-01","ed_conn","The Investigators is a Faction Mod.     It contains 19 new Interior cells and almost 100 new instances of NPCs. There are a number of quests; . some are broken into sub quests;. with a total of 19 tasks to complete and ome of quests can be very challenging    Som..."
"6800","indarys-w 0701","Factions","MMH","35-4915","2009-05-12","Wysiwyg","Additional storage space in a hidden vault of Indarys Manor. Tug on one of the tapestries in the master bedroom. v1.1"
"6799","Indarys Unleashed","Factions","MMH","35-4918","2009-05-12","HelioS aka Michael Bennett","Firstly, much credit to Matrix for cleaning, de-bugging and adding to this mod.

To answer your question yes this title is makeing fun of Uvirith
Unleashed - whiched inspired me to make this mod. Ok, basically this
mod does this:

- Indarys Unleashed has been cleaned..."
"6798","Indarys Inside","Factions","MMH","35-4914","2009-05-12","Mordred","Indarys Inside 1.0

This is my first mod, so any feedback is appreciated.

This is a small mod that expands the personal quarters in Indarys Manor.
-larger room, with hearth, small library, and separate sleeping quarters
-side room for weapon and treasure storage"
"6797","Imperial Legion Short Blade V.1.1","Factions","MMH","35-5845","2011-10-07","Johnny5","12/14/2004 - Imperial Legion Short Blade V.1.1 - Read Me file

* UPDATE V.1.1 *
--Cleaned with TESAME - no more bad references.  Ugh.
--Imperial Studded Cuirass given out at Trooper rank, instead of Newtscale.
--Moved crate in Fort Darius against the wall & out of th..."
"6796","Imperial Legion Goods v2.0","Factions","MMH","35-15138","2014-01-07","CryptsOfTheDead","This plugin adds Supply Chests to the Imperial Legion Forts. It always bothered me that the Fighters and Mages Guilds have them, but not the Legion, so now they do. You will find the chests at the following Forts:

Fort Pelagiad (Pelagiad)
Fort Darius (Gnisis)
Madach Tradehous..."
"6795","Imperial Legion Goods v1.0","Factions","MMH","35-5843","2011-10-07","CryptsOfTheDead","This plugin adds Supply Chests to the Imperial Legion Forts. It always bothered me that the Fighters and Mages Guilds have them, but not the Legion, so now they do. You will find the chests at the following Forts:

Fort Pelagiad (Pelagiad)
Fort Darius (Gnisis)
Madach Tradehous..."
"6794","Imperial Employment Office","Factions","MMH","35-13677","2009-09-18","Tabris93","This mod creates a new, joinable faction in Morrowind - the Imperial Employment Office.   
There is a lot of commoners in Vvardenfell that aren't strong fighters or epic mages and I figured the Imperials would see the need to give them some jobs as well.  
  
This mo..."
"6793","Imperial Contraband","Factions","MMH","35-13016","2008-11-14","Nogi.Fox","First-Mod pride. :D  
  
This mod simply allows the player to turn in contraband goods such as dwemer artifacts or skooma/moon sugar and raw glass/ebony. Compensation will be received for doing so at 50% of the item's original value.  
  
Note-  
..."
